name,benchmark,num_tasks,success_rate,verifier_pass_rate,avg_total_tokens,avg_llm_calls,avg_latency_ms,avg_cost_rub,cost_per_solved_rub
verif_ablation_off,_overall,60,1.00,1.00,0.000,0.000,0.067,0.000,0.000
verif_ablation_final,_overall,60,0.000,0.708,0.000,0.000,0.000,0.000,∞
verif_ablation_step,_overall,60,0.000,0.415,0.000,0.000,0.000,0.000,∞
verif_ablation_full,_overall,60,0.000,0.708,0.000,0.000,0.017,0.000,∞
